tempo_restante_execucao,tempo_decorrido,tempo_restante_deadline,total_preempcoes,prioridade_base,tipo_processo,deadline_perdido
9.0,8.02,59.980000000000004,0.0,40.0,40.0,1
18.0,8.02,78.98,0.0,30.0,20.0,1
8.0,8.02,132.98,0.0,25.0,20.0,1
13.0,8.02,100.98,0.0,20.0,20.0,1
6.0,12.03,-3.0299999999999994,1.0,95.0,100.0,1
2.0,12.03,2.9700000000000006,1.0,90.0,100.0,1
13.0,12.03,12.97,0.0,85.0,80.0,1
8.0,12.03,3.9700000000000006,0.0,80.0,80.0,1
10.0,12.03,7.970000000000001,0.0,75.0,80.0,1
8.0,12.03,16.97,0.0,70.0,60.0,1
20.0,12.03,21.97,0.0,65.0,60.0,1
22.0,12.03,37.97,0.0,60.0,60.0,1
6.0,12.03,41.97,0.0,50.0,40.0,1
7.0,12.03,43.97,0.0,45.0,40.0,1
9.0,12.03,55.97,0.0,40.0,40.0,1
18.0,12.03,74.97,0.0,30.0,20.0,1
8.0,12.03,128.97,0.0,25.0,20.0,1
13.0,12.03,96.97,0.0,20.0,20.0,1
2.0,16.040000000000003,-1.0400000000000027,1.0,90.0,100.0,1
2.0,16.040000000000003,-7.040000000000003,2.0,95.0,100.0,1
13.0,16.040000000000003,8.959999999999997,0.0,85.0,80.0,1
8.0,16.040000000000003,-0.0400000000000027,0.0,80.0,80.0,1
10.0,16.040000000000003,3.9599999999999973,0.0,75.0,80.0,1
8.0,16.040000000000003,12.959999999999997,0.0,70.0,60.0,1
20.0,16.040000000000003,17.959999999999997,0.0,65.0,60.0,1
22.0,16.040000000000003,33.959999999999994,0.0,60.0,60.0,1
6.0,16.040000000000003,37.959999999999994,0.0,50.0,40.0,1
7.0,16.040000000000003,39.959999999999994,0.0,45.0,40.0,1
9.0,16.040000000000003,51.959999999999994,0.0,40.0,40.0,1
18.0,16.040000000000003,70.96,0.0,30.0,20.0,1
8.0,16.040000000000003,124.96,0.0,25.0,20.0,1
13.0,16.040000000000003,92.96,0.0,20.0,20.0,1
2.0,18.050000000000004,-9.050000000000004,2.0,95.0,100.0,1
13.0,18.050000000000004,6.949999999999996,0.0,85.0,80.0,1
8.0,18.050000000000004,-2.0500000000000043,0.0,80.0,80.0,1
10.0,18.050000000000004,1.9499999999999957,0.0,75.0,80.0,1
8.0,18.050000000000004,10.949999999999996,0.0,70.0,60.0,1
20.0,18.050000000000004,15.949999999999996,0.0,65.0,60.0,1
22.0,18.050000000000004,31.949999999999996,0.0,60.0,60.0,1
6.0,18.050000000000004,35.949999999999996,0.0,50.0,40.0,1
7.0,18.050000000000004,37.949999999999996,0.0,45.0,40.0,1
9.0,18.050000000000004,49.949999999999996,0.0,40.0,40.0,1
18.0,18.050000000000004,68.94999999999999,0.0,30.0,20.0,1
8.0,18.050000000000004,122.94999999999999,0.0,25.0,20.0,1
13.0,18.050000000000004,90.94999999999999,0.0,20.0,20.0,1
13.0,20.060000000000006,4.939999999999994,0.0,85.0,80.0,1
8.0,20.060000000000006,-4.060000000000006,0.0,80.0,80.0,1
10.0,20.060000000000006,-0.060000000000005826,0.0,75.0,80.0,1
8.0,20.060000000000006,8.939999999999994,0.0,70.0,60.0,1
20.0,20.060000000000006,13.939999999999994,0.0,65.0,60.0,1
22.0,20.060000000000006,29.939999999999994,0.0,60.0,60.0,1
6.0,20.060000000000006,33.94,0.0,50.0,40.0,1
7.0,20.060000000000006,35.94,0.0,45.0,40.0,1
9.0,20.060000000000006,47.94,0.0,40.0,40.0,1
18.0,20.060000000000006,66.94,0.0,30.0,20.0,1
8.0,20.060000000000006,120.94,0.0,25.0,20.0,1
13.0,20.060000000000006,88.94,0.0,20.0,20.0,1
8.0,24.070000000000007,-8.070000000000007,0.0,80.0,80.0,1
10.0,24.070000000000007,-4.070000000000007,0.0,75.0,80.0,1
9.0,24.070000000000007,0.9299999999999926,1.0,85.0,80.0,1
8.0,24.070000000000007,4.929999999999993,0.0,70.0,60.0,1
20.0,24.070000000000007,9.929999999999993,0.0,65.0,60.0,1
22.0,24.070000000000007,25.929999999999993,0.0,60.0,60.0,1
6.0,24.070000000000007,29.929999999999993,0.0,50.0,40.0,1
7.0,24.070000000000007,31.929999999999993,0.0,45.0,40.0,1
9.0,24.070000000000007,43.92999999999999,0.0,40.0,40.0,1
18.0,24.070000000000007,62.92999999999999,0.0,30.0,20.0,1
8.0,24.070000000000007,116.92999999999999,0.0,25.0,20.0,1
13.0,24.070000000000007,84.92999999999999,0.0,20.0,20.0,1
10.0,28.08000000000001,-8.080000000000009,0.0,75.0,80.0,1
9.0,28.08000000000001,-3.080000000000009,1.0,85.0,80.0,1
4.0,28.08000000000001,-12.080000000000009,1.0,80.0,80.0,1
8.0,28.08000000000001,0.919999999999991,0.0,70.0,60.0,1
20.0,28.08000000000001,5.919999999999991,0.0,65.0,60.0,1
22.0,28.08000000000001,21.91999999999999,0.0,60.0,60.0,1
6.0,28.08000000000001,25.91999999999999,0.0,50.0,40.0,1
7.0,28.08000000000001,27.91999999999999,0.0,45.0,40.0,1
9.0,28.08000000000001,39.91999999999999,0.0,40.0,40.0,1
18.0,28.08000000000001,58.91999999999999,0.0,30.0,20.0,1
8.0,28.08000000000001,112.91999999999999,0.0,25.0,20.0,1
13.0,28.08000000000001,80.91999999999999,0.0,20.0,20.0,1
9.0,32.09000000000001,-7.0900000000000105,1.0,85.0,80.0,1
4.0,32.09000000000001,-16.09000000000001,1.0,80.0,80.0,1
6.0,32.09000000000001,-12.09000000000001,1.0,75.0,80.0,1
8.0,32.09000000000001,-3.0900000000000105,0.0,70.0,60.0,1
20.0,32.09000000000001,1.9099999999999895,0.0,65.0,60.0,1
22.0,32.09000000000001,17.90999999999999,0.0,60.0,60.0,1
6.0,32.09000000000001,21.90999999999999,0.0,50.0,40.0,1
7.0,32.09000000000001,23.90999999999999,0.0,45.0,40.0,1
9.0,32.09000000000001,35.90999999999999,0.0,40.0,40.0,1
18.0,32.09000000000001,54.90999999999999,0.0,30.0,20.0,1
8.0,32.09000000000001,108.91,0.0,25.0,20.0,1
13.0,32.09000000000001,76.91,0.0,20.0,20.0,1
4.0,36.10000000000001,-20.10000000000001,1.0,80.0,80.0,1
6.0,36.10000000000001,-16.10000000000001,1.0,75.0,80.0,1
5.0,36.10000000000001,-11.100000000000009,2.0,85.0,80.0,1
8.0,36.10000000000001,-7.1000000000000085,0.0,70.0,60.0,1
20.0,36.10000000000001,-2.1000000000000085,0.0,65.0,60.0,1
22.0,36.10000000000001,13.899999999999991,0.0,60.0,60.0,1
6.0,36.10000000000001,17.89999999999999,0.0,50.0,40.0,1
7.0,36.10000000000001,19.89999999999999,0.0,45.0,40.0,1
9.0,36.10000000000001,31.89999999999999,0.0,40.0,40.0,1
18.0,36.10000000000001,50.89999999999999,0.0,30.0,20.0,1
8.0,36.10000000000001,104.89999999999999,0.0,25.0,20.0,1
13.0,36.10000000000001,72.89999999999999,0.0,20.0,20.0,1
6.0,40.11000000000001,-20.110000000000007,1.0,75.0,80.0,1
5.0,40.11000000000001,-15.110000000000007,2.0,85.0,80.0,1
8.0,40.11000000000001,-11.110000000000007,0.0,70.0,60.0,1
20.0,40.11000000000001,-6.1100000000000065,0.0,65.0,60.0,1
22.0,40.11000000000001,9.889999999999993,0.0,60.0,60.0,1
6.0,40.11000000000001,13.889999999999993,0.0,50.0,40.0,1
7.0,40.11000000000001,15.889999999999993,0.0,45.0,40.0,1
9.0,40.11000000000001,27.889999999999993,0.0,40.0,40.0,1
18.0,40.11000000000001,46.88999999999999,0.0,30.0,20.0,1
8.0,40.11000000000001,100.88999999999999,0.0,25.0,20.0,1
13.0,40.11000000000001,68.88999999999999,0.0,20.0,20.0,1
5.0,44.120000000000005,-19.120000000000005,2.0,85.0,80.0,1
2.0,44.120000000000005,-24.120000000000005,2.0,75.0,80.0,1
8.0,44.120000000000005,-15.120000000000005,0.0,70.0,60.0,1
20.0,44.120000000000005,-10.120000000000005,0.0,65.0,60.0,1
22.0,44.120000000000005,5.8799999999999955,0.0,60.0,60.0,1
6.0,44.120000000000005,9.879999999999995,0.0,50.0,40.0,1
7.0,44.120000000000005,11.879999999999995,0.0,45.0,40.0,1
9.0,44.120000000000005,23.879999999999995,0.0,40.0,40.0,1
18.0,44.120000000000005,42.879999999999995,0.0,30.0,20.0,1
8.0,44.120000000000005,96.88,0.0,25.0,20.0,1
13.0,44.120000000000005,64.88,0.0,20.0,20.0,1
2.0,48.13,-28.130000000000003,2.0,75.0,80.0,1
1.0,48.13,-23.130000000000003,3.0,85.0,80.0,1
8.0,48.13,-19.130000000000003,0.0,70.0,60.0,1
20.0,48.13,-14.130000000000003,0.0,65.0,60.0,1
22.0,48.13,1.8699999999999974,0.0,60.0,60.0,1
6.0,48.13,5.869999999999997,0.0,50.0,40.0,1
7.0,48.13,7.869999999999997,0.0,45.0,40.0,1
9.0,48.13,19.869999999999997,0.0,40.0,40.0,1
18.0,48.13,38.87,0.0,30.0,20.0,1
8.0,48.13,92.87,0.0,25.0,20.0,1
13.0,48.13,60.87,0.0,20.0,20.0,1
1.0,50.14,-25.14,3.0,85.0,80.0,1
8.0,50.14,-21.14,0.0,70.0,60.0,1
20.0,50.14,-16.14,0.0,65.0,60.0,1
22.0,50.14,-0.14000000000000057,0.0,60.0,60.0,1
6.0,50.14,3.8599999999999994,0.0,50.0,40.0,1
7.0,50.14,5.859999999999999,0.0,45.0,40.0,1
9.0,50.14,17.86,0.0,40.0,40.0,1
18.0,50.14,36.86,0.0,30.0,20.0,1
8.0,50.14,90.86,0.0,25.0,20.0,1
13.0,50.14,58.86,0.0,20.0,20.0,1
8.0,51.15,-22.15,0.0,70.0,60.0,1
20.0,51.15,-17.15,0.0,65.0,60.0,1
22.0,51.15,-1.1499999999999986,0.0,60.0,60.0,1
6.0,51.15,2.8500000000000014,0.0,50.0,40.0,1
7.0,51.15,4.850000000000001,0.0,45.0,40.0,1
9.0,51.15,16.85,0.0,40.0,40.0,1
18.0,51.15,35.85,0.0,30.0,20.0,1
8.0,51.15,89.85,0.0,25.0,20.0,1
13.0,51.15,57.85,0.0,20.0,20.0,1
20.0,55.16,-21.159999999999997,0.0,65.0,60.0,1
22.0,55.16,-5.159999999999997,0.0,60.0,60.0,1
4.0,55.16,-26.159999999999997,1.0,70.0,60.0,1
6.0,55.16,-1.1599999999999966,0.0,50.0,40.0,1
7.0,55.16,0.8400000000000034,0.0,45.0,40.0,1
9.0,55.16,12.840000000000003,0.0,40.0,40.0,1
18.0,55.16,31.840000000000003,0.0,30.0,20.0,1
8.0,55.16,85.84,0.0,25.0,20.0,1
13.0,55.16,53.84,0.0,20.0,20.0,1
22.0,59.169999999999995,-9.169999999999995,0.0,60.0,60.0,1
4.0,59.169999999999995,-30.169999999999995,1.0,70.0,60.0,1
16.0,59.169999999999995,-25.169999999999995,1.0,65.0,60.0,1
6.0,59.169999999999995,-5.169999999999995,0.0,50.0,40.0,1
7.0,59.169999999999995,-3.1699999999999946,0.0,45.0,40.0,1
9.0,59.169999999999995,8.830000000000005,0.0,40.0,40.0,1
18.0,59.169999999999995,27.830000000000005,0.0,30.0,20.0,1
8.0,59.169999999999995,81.83000000000001,0.0,25.0,20.0,1
13.0,59.169999999999995,49.830000000000005,0.0,20.0,20.0,1
4.0,63.17999999999999,-34.17999999999999,1.0,70.0,60.0,1
16.0,63.17999999999999,-29.179999999999993,1.0,65.0,60.0,1
18.0,63.17999999999999,-13.179999999999993,1.0,60.0,60.0,1
6.0,63.17999999999999,-9.179999999999993,0.0,50.0,40.0,1
7.0,63.17999999999999,-7.179999999999993,0.0,45.0,40.0,1
9.0,63.17999999999999,4.820000000000007,0.0,40.0,40.0,1
18.0,63.17999999999999,23.820000000000007,0.0,30.0,20.0,1
8.0,63.17999999999999,77.82000000000001,0.0,25.0,20.0,1
13.0,63.17999999999999,45.82000000000001,0.0,20.0,20.0,1
16.0,67.19,-33.19,1.0,65.0,60.0,1
18.0,67.19,-17.189999999999998,1.0,60.0,60.0,1
6.0,67.19,-13.189999999999998,0.0,50.0,40.0,1
7.0,67.19,-11.189999999999998,0.0,45.0,40.0,1
9.0,67.19,0.8100000000000023,0.0,40.0,40.0,1
18.0,67.19,19.810000000000002,0.0,30.0,20.0,1
8.0,67.19,73.81,0.0,25.0,20.0,1
13.0,67.19,41.81,0.0,20.0,20.0,1
18.0,71.2,-21.200000000000003,1.0,60.0,60.0,1
12.0,71.2,-37.2,2.0,65.0,60.0,1
6.0,71.2,-17.200000000000003,0.0,50.0,40.0,1
7.0,71.2,-15.200000000000003,0.0,45.0,40.0,1
9.0,71.2,-3.200000000000003,0.0,40.0,40.0,1
18.0,71.2,15.799999999999997,0.0,30.0,20.0,1
8.0,71.2,69.8,0.0,25.0,20.0,1
13.0,71.2,37.8,0.0,20.0,20.0,1
12.0,75.21000000000001,-41.21000000000001,2.0,65.0,60.0,1
14.0,75.21000000000001,-25.210000000000008,2.0,60.0,60.0,1
6.0,75.21000000000001,-21.210000000000008,0.0,50.0,40.0,1
7.0,75.21000000000001,-19.210000000000008,0.0,45.0,40.0,1
9.0,75.21000000000001,-7.210000000000008,0.0,40.0,40.0,1
18.0,75.21000000000001,11.789999999999992,0.0,30.0,20.0,1
8.0,75.21000000000001,65.78999999999999,0.0,25.0,20.0,1
13.0,75.21000000000001,33.78999999999999,0.0,20.0,20.0,1
14.0,79.22000000000001,-29.220000000000013,2.0,60.0,60.0,1
8.0,79.22000000000001,-45.22000000000001,3.0,65.0,60.0,1
6.0,79.22000000000001,-25.220000000000013,0.0,50.0,40.0,1
7.0,79.22000000000001,-23.220000000000013,0.0,45.0,40.0,1
9.0,79.22000000000001,-11.220000000000013,0.0,40.0,40.0,1
18.0,79.22000000000001,7.779999999999987,0.0,30.0,20.0,1
8.0,79.22000000000001,61.77999999999999,0.0,25.0,20.0,1
13.0,79.22000000000001,29.779999999999987,0.0,20.0,20.0,1
8.0,83.23000000000002,-49.23000000000002,3.0,65.0,60.0,1
10.0,83.23000000000002,-33.23000000000002,3.0,60.0,60.0,1
6.0,83.23000000000002,-29.230000000000018,0.0,50.0,40.0,1
7.0,83.23000000000002,-27.230000000000018,0.0,45.0,40.0,1
9.0,83.23000000000002,-15.230000000000018,0.0,40.0,40.0,1
18.0,83.23000000000002,3.769999999999982,0.0,30.0,20.0,1
8.0,83.23000000000002,57.76999999999998,0.0,25.0,20.0,1
13.0,83.23000000000002,25.769999999999982,0.0,20.0,20.0,1
10.0,87.24000000000002,-37.24000000000002,3.0,60.0,60.0,1
4.0,87.24000000000002,-53.24000000000002,4.0,65.0,60.0,1
6.0,87.24000000000002,-33.24000000000002,0.0,50.0,40.0,1
7.0,87.24000000000002,-31.240000000000023,0.0,45.0,40.0,1
9.0,87.24000000000002,-19.240000000000023,0.0,40.0,40.0,1
18.0,87.24000000000002,-0.2400000000000233,0.0,30.0,20.0,1
8.0,87.24000000000002,53.75999999999998,0.0,25.0,20.0,1
13.0,87.24000000000002,21.759999999999977,0.0,20.0,20.0,1
4.0,91.25000000000003,-57.25000000000003,4.0,65.0,60.0,1
6.0,91.25000000000003,-41.25000000000003,4.0,60.0,60.0,1
6.0,91.25000000000003,-37.25000000000003,0.0,50.0,40.0,1
7.0,91.25000000000003,-35.25000000000003,0.0,45.0,40.0,1
9.0,91.25000000000003,-23.25000000000003,0.0,40.0,40.0,1
18.0,91.25000000000003,-4.250000000000028,0.0,30.0,20.0,1
8.0,91.25000000000003,49.74999999999997,0.0,25.0,20.0,1
13.0,91.25000000000003,17.74999999999997,0.0,20.0,20.0,1
6.0,95.26000000000003,-45.26000000000003,4.0,60.0,60.0,1
6.0,95.26000000000003,-41.26000000000003,0.0,50.0,40.0,1
7.0,95.26000000000003,-39.26000000000003,0.0,45.0,40.0,1
9.0,95.26000000000003,-27.260000000000034,0.0,40.0,40.0,1
18.0,95.26000000000003,-8.260000000000034,0.0,30.0,20.0,1
8.0,95.26000000000003,45.73999999999997,0.0,25.0,20.0,1
13.0,95.26000000000003,13.739999999999966,0.0,20.0,20.0,1
2.0,99.27000000000004,-49.27000000000004,5.0,60.0,60.0,1
6.0,99.27000000000004,-45.27000000000004,0.0,50.0,40.0,1
7.0,99.27000000000004,-43.27000000000004,0.0,45.0,40.0,1
9.0,99.27000000000004,-31.27000000000004,0.0,40.0,40.0,1
18.0,99.27000000000004,-12.270000000000039,0.0,30.0,20.0,1
8.0,99.27000000000004,41.72999999999996,0.0,25.0,20.0,1
13.0,99.27000000000004,9.729999999999961,0.0,20.0,20.0,1
6.0,101.28000000000004,-47.280000000000044,0.0,50.0,40.0,1
7.0,101.28000000000004,-45.280000000000044,0.0,45.0,40.0,1
9.0,101.28000000000004,-33.280000000000044,0.0,40.0,40.0,1
18.0,101.28000000000004,-14.280000000000044,0.0,30.0,20.0,1
8.0,101.28000000000004,39.719999999999956,0.0,25.0,20.0,1
13.0,101.28000000000004,7.719999999999956,0.0,20.0,20.0,1
7.0,105.29000000000005,-49.29000000000005,0.0,45.0,40.0,1
9.0,105.29000000000005,-37.29000000000005,0.0,40.0,40.0,1
2.0,105.29000000000005,-51.29000000000005,1.0,50.0,40.0,1
18.0,105.29000000000005,-18.29000000000005,0.0,30.0,20.0,1
8.0,105.29000000000005,35.70999999999995,0.0,25.0,20.0,1
13.0,105.29000000000005,3.709999999999951,0.0,20.0,20.0,1
9.0,109.30000000000005,-41.300000000000054,0.0,40.0,40.0,1
2.0,109.30000000000005,-55.300000000000054,1.0,50.0,40.0,1
3.0,109.30000000000005,-53.300000000000054,1.0,45.0,40.0,1
18.0,109.30000000000005,-22.300000000000054,0.0,30.0,20.0,1
8.0,109.30000000000005,31.699999999999946,0.0,25.0,20.0,1
13.0,109.30000000000005,-0.300000000000054,0.0,20.0,20.0,1
2.0,113.31000000000006,-59.31000000000006,1.0,50.0,40.0,1
3.0,113.31000000000006,-57.31000000000006,1.0,45.0,40.0,1
5.0,113.31000000000006,-45.31000000000006,1.0,40.0,40.0,1
18.0,113.31000000000006,-26.31000000000006,0.0,30.0,20.0,1
8.0,113.31000000000006,27.68999999999994,0.0,25.0,20.0,1
13.0,113.31000000000006,-4.310000000000059,0.0,20.0,20.0,1
3.0,115.32000000000006,-59.320000000000064,1.0,45.0,40.0,1
5.0,115.32000000000006,-47.320000000000064,1.0,40.0,40.0,1
18.0,115.32000000000006,-28.320000000000064,0.0,30.0,20.0,1
8.0,115.32000000000006,25.679999999999936,0.0,25.0,20.0,1
13.0,115.32000000000006,-6.320000000000064,0.0,20.0,20.0,1
5.0,118.33000000000007,-50.33000000000007,1.0,40.0,40.0,1
18.0,118.33000000000007,-31.33000000000007,0.0,30.0,20.0,1
8.0,118.33000000000007,22.66999999999993,0.0,25.0,20.0,1
13.0,118.33000000000007,-9.33000000000007,0.0,20.0,20.0,1
1.0,122.34000000000007,-54.340000000000074,2.0,40.0,40.0,1
18.0,122.34000000000007,-35.340000000000074,0.0,30.0,20.0,1
8.0,122.34000000000007,18.659999999999926,0.0,25.0,20.0,1
13.0,122.34000000000007,-13.340000000000074,0.0,20.0,20.0,1
18.0,123.35000000000008,-36.35000000000008,0.0,30.0,20.0,1
8.0,123.35000000000008,17.64999999999992,0.0,25.0,20.0,1
13.0,123.35000000000008,-14.35000000000008,0.0,20.0,20.0,1
8.0,127.36000000000008,13.639999999999915,0.0,25.0,20.0,1
13.0,127.36000000000008,-18.360000000000085,0.0,20.0,20.0,1
14.0,127.36000000000008,-40.360000000000085,1.0,30.0,20.0,1
13.0,131.37000000000006,-22.37000000000006,0.0,20.0,20.0,1
14.0,131.37000000000006,-44.37000000000006,1.0,30.0,20.0,1
4.0,131.37000000000006,9.629999999999939,1.0,25.0,20.0,1
14.0,135.38000000000005,-48.38000000000005,1.0,30.0,20.0,1
4.0,135.38000000000005,5.619999999999948,1.0,25.0,20.0,1
9.0,135.38000000000005,-26.380000000000052,1.0,20.0,20.0,1
4.0,139.39000000000004,1.6099999999999568,1.0,25.0,20.0,1
9.0,139.39000000000004,-30.390000000000043,1.0,20.0,20.0,1
10.0,139.39000000000004,-52.39000000000004,2.0,30.0,20.0,1
9.0,143.40000000000003,-34.400000000000034,1.0,20.0,20.0,1
10.0,143.40000000000003,-56.400000000000034,2.0,30.0,20.0,1
10.0,147.41000000000003,-60.410000000000025,2.0,30.0,20.0,1
5.0,147.41000000000003,-38.410000000000025,2.0,20.0,20.0,1
5.0,151.42000000000002,-42.420000000000016,2.0,20.0,20.0,1
6.0,151.42000000000002,-64.42000000000002,3.0,30.0,20.0,1
6.0,155.43,-68.43,3.0,30.0,20.0,1
1.0,155.43,-46.43000000000001,3.0,20.0,20.0,1
1.0,159.44,-50.44,3.0,20.0,20.0,1
2.0,159.44,-72.44,4.0,30.0,20.0,1
2.0,160.45,-73.44999999999999,4.0,30.0,20.0,1
5.0,0.0,9.0,0.0,95.0,100.0,1
6.0,0.0,10.0,0.0,98.0,100.0,1
6.0,0.0,13.0,0.0,90.0,100.0,1
9.0,0.0,25.0,0.0,85.0,80.0,1
11.0,0.0,18.0,0.0,80.0,80.0,1
17.0,0.0,20.0,0.0,75.0,80.0,1
7.0,0.0,25.0,0.0,70.0,60.0,1
14.0,0.0,38.0,0.0,65.0,60.0,1
21.0,0.0,55.0,0.0,60.0,60.0,1
9.0,0.0,50.0,0.0,50.0,40.0,1
5.0,0.0,62.0,0.0,45.0,40.0,1
9.0,0.0,69.0,0.0,40.0,40.0,1
18.0,0.0,82.0,0.0,30.0,20.0,1
8.0,0.0,138.0,0.0,25.0,20.0,1
9.0,0.0,123.0,0.0,20.0,20.0,1
6.0,4.01,5.99,0.0,98.0,100.0,1
6.0,4.01,8.99,0.0,90.0,100.0,1
1.0,4.01,4.99,1.0,95.0,100.0,1
9.0,4.01,20.990000000000002,0.0,85.0,80.0,1
11.0,4.01,13.99,0.0,80.0,80.0,1
17.0,4.01,15.99,0.0,75.0,80.0,1
7.0,4.01,20.990000000000002,0.0,70.0,60.0,1
14.0,4.01,33.99,0.0,65.0,60.0,1
21.0,4.01,50.99,0.0,60.0,60.0,1
9.0,4.01,45.99,0.0,50.0,40.0,1
5.0,4.01,57.99,0.0,45.0,40.0,1
9.0,4.01,64.99,0.0,40.0,40.0,1
18.0,4.01,77.99,0.0,30.0,20.0,1
8.0,4.01,133.99,0.0,25.0,20.0,1
9.0,4.01,118.99,0.0,20.0,20.0,1
6.0,8.02,4.98,0.0,90.0,100.0,1
1.0,8.02,0.9800000000000004,1.0,95.0,100.0,1
2.0,8.02,1.9800000000000004,1.0,98.0,100.0,1
9.0,8.02,16.98,0.0,85.0,80.0,1
11.0,8.02,9.98,0.0,80.0,80.0,1
17.0,8.02,11.98,0.0,75.0,80.0,1
7.0,8.02,16.98,0.0,70.0,60.0,1
14.0,8.02,29.98,0.0,65.0,60.0,1
21.0,8.02,46.980000000000004,0.0,60.0,60.0,1
9.0,8.02,41.980000000000004,0.0,50.0,40.0,1
5.0,8.02,53.980000000000004,0.0,45.0,40.0,1
9.0,8.02,60.980000000000004,0.0,40.0,40.0,1
18.0,8.02,73.98,0.0,30.0,20.0,1
8.0,8.02,129.98,0.0,25.0,20.0,1
9.0,8.02,114.98,0.0,20.0,20.0,1
1.0,12.03,-3.0299999999999994,1.0,95.0,100.0,1
2.0,12.03,-2.0299999999999994,1.0,98.0,100.0,1
2.0,12.03,0.9700000000000006,1.0,90.0,100.0,1
9.0,12.03,12.97,0.0,85.0,80.0,1
11.0,12.03,5.970000000000001,0.0,80.0,80.0,1
17.0,12.03,7.970000000000001,0.0,75.0,80.0,1
7.0,12.03,12.97,0.0,70.0,60.0,1
14.0,12.03,25.97,0.0,65.0,60.0,1
21.0,12.03,42.97,0.0,60.0,60.0,1
9.0,12.03,37.97,0.0,50.0,40.0,1
5.0,12.03,49.97,0.0,45.0,40.0,1
9.0,12.03,56.97,0.0,40.0,40.0,1
18.0,12.03,69.97,0.0,30.0,20.0,1
8.0,12.03,125.97,0.0,25.0,20.0,1
9.0,12.03,110.97,0.0,20.0,20.0,1
2.0,13.04,-3.039999999999999,1.0,98.0,100.0,1
2.0,13.04,-0.03999999999999915,1.0,90.0,100.0,1
9.0,13.04,11.96,0.0,85.0,80.0,1
11.0,13.04,4.960000000000001,0.0,80.0,80.0,1
17.0,13.04,6.960000000000001,0.0,75.0,80.0,1
7.0,13.04,11.96,0.0,70.0,60.0,1
14.0,13.04,24.96,0.0,65.0,60.0,1
21.0,13.04,41.96,0.0,60.0,60.0,1
9.0,13.04,36.96,0.0,50.0,40.0,1
5.0,13.04,48.96,0.0,45.0,40.0,1
9.0,13.04,55.96,0.0,40.0,40.0,1
18.0,13.04,68.96000000000001,0.0,30.0,20.0,1
8.0,13.04,124.96000000000001,0.0,25.0,20.0,1
9.0,13.04,109.96000000000001,0.0,20.0,20.0,1
2.0,15.049999999999999,-2.049999999999999,1.0,90.0,100.0,1
9.0,15.049999999999999,9.950000000000001,0.0,85.0,80.0,1
11.0,15.049999999999999,2.950000000000001,0.0,80.0,80.0,1
17.0,15.049999999999999,4.950000000000001,0.0,75.0,80.0,1
7.0,15.049999999999999,9.950000000000001,0.0,70.0,60.0,1
14.0,15.049999999999999,22.950000000000003,0.0,65.0,60.0,1
21.0,15.049999999999999,39.95,0.0,60.0,60.0,1
9.0,15.049999999999999,34.95,0.0,50.0,40.0,1
5.0,15.049999999999999,46.95,0.0,45.0,40.0,1
9.0,15.049999999999999,53.95,0.0,40.0,40.0,1
18.0,15.049999999999999,66.95,0.0,30.0,20.0,1
8.0,15.049999999999999,122.95,0.0,25.0,20.0,1
9.0,15.049999999999999,107.95,0.0,20.0,20.0,1
9.0,17.06,7.940000000000001,0.0,85.0,80.0,1
11.0,17.06,0.9400000000000013,0.0,80.0,80.0,1
17.0,17.06,2.9400000000000013,0.0,75.0,80.0,1
7.0,17.06,7.940000000000001,0.0,70.0,60.0,1
14.0,17.06,20.94,0.0,65.0,60.0,1
21.0,17.06,37.94,0.0,60.0,60.0,1
9.0,17.06,32.94,0.0,50.0,40.0,1
5.0,17.06,44.94,0.0,45.0,40.0,1
9.0,17.06,51.94,0.0,40.0,40.0,1
18.0,17.06,64.94,0.0,30.0,20.0,1
8.0,17.06,120.94,0.0,25.0,20.0,1
9.0,17.06,105.94,0.0,20.0,20.0,1
11.0,21.07,-3.0700000000000003,0.0,80.0,80.0,1
17.0,21.07,-1.0700000000000003,0.0,75.0,80.0,1
5.0,21.07,3.9299999999999997,1.0,85.0,80.0,1
7.0,21.07,3.9299999999999997,0.0,70.0,60.0,1
14.0,21.07,16.93,0.0,65.0,60.0,1
21.0,21.07,33.93,0.0,60.0,60.0,1
9.0,21.07,28.93,0.0,50.0,40.0,1
5.0,21.07,40.93,0.0,45.0,40.0,1
9.0,21.07,47.93,0.0,40.0,40.0,1
18.0,21.07,60.93,0.0,30.0,20.0,1
8.0,21.07,116.93,0.0,25.0,20.0,1
9.0,21.07,101.93,0.0,20.0,20.0,1
17.0,25.080000000000002,-5.080000000000002,0.0,75.0,80.0,1
5.0,25.080000000000002,-0.08000000000000185,1.0,85.0,80.0,1
7.0,25.080000000000002,-7.080000000000002,1.0,80.0,80.0,1
7.0,25.080000000000002,-0.08000000000000185,0.0,70.0,60.0,1
14.0,25.080000000000002,12.919999999999998,0.0,65.0,60.0,1
21.0,25.080000000000002,29.919999999999998,0.0,60.0,60.0,1
9.0,25.080000000000002,24.919999999999998,0.0,50.0,40.0,1
5.0,25.080000000000002,36.92,0.0,45.0,40.0,1
9.0,25.080000000000002,43.92,0.0,40.0,40.0,1
18.0,25.080000000000002,56.92,0.0,30.0,20.0,1
8.0,25.080000000000002,112.92,0.0,25.0,20.0,1
9.0,25.080000000000002,97.92,0.0,20.0,20.0,1
